24300,"Grand Junction, CO (Metropolitan Statistical Area)",,900,Real GDP by metropolitan area,1,...,All industry total,3966,4204,4273,4238,4567,4871,5356,5697,5277,4990,4884,4881,4802,4886,4750,4582
24340,"Grand Rapids-Wyoming, MI (Metropolitan Statistical Area)",,900,Real GDP by metropolitan area,1,...,All industry total,42330,44028,44686,44893,45937,45885,44707,42642,39924,41148,42366,44451,46324,48330,50413,51589
24420,"Grants Pass, OR (Metropolitan Statistical Area)",,900,Real GDP by metropolitan area,1,...,All industry total,1565,1646,1781,1957,2006,2047,1966,1915,1883,1851,1878,1907,1842,1910,2016,2096
24500,"Great Falls, MT (Metropolitan Statistical Area)",,900,Real GDP by metropolitan area,1,...,All industry total,2503,2550,2650,2709,2716,2793,2855,2908,2885,2947,2963,2882,2842,2971,3060,3108
24540,"Greeley, CO (Metropolitan Statistical Area)",,900,Real GDP by metropolitan area,1,...,All industry total,6950,6477,6520,6644,6901,7055,7319,7420,7392,7519,7660,8021,8395,9685,10341,10146
24580,"Green Bay, WI (Metropolitan Statistical Area)",,900,Real GDP by metropolitan area,1,...,All industry total,13712,13913,14671,15241,15374,15306,15401,14921,14866,15014,15322,15572,15558,15690,16155,16321
24660,"Greensboro-High Point, NC (Metropolitan Statistical Area)",,900,Real GDP by metropolitan area,1,...,All industry total,31491,32094,32544,32553,33007,33975,34156,34897,33348,33952,34646,33596,34076,34880,35053,34728
24780,"Greenville, NC (Metropolitan Statistical Area)",,900,Real GDP by metropolitan area,1,...,All industry total,5253,5522,5610,5481,5604,5854,6056,6200,6224,6405,6570,6556,6707,6707,6855,7037
24860,"Greenville-Anderson-Mauldin, SC (Metropolitan Statistical Area)",,900,Real GDP by metropolitan area,1,...,All industry total,29239,29841,30647,29441,29937,30063,31526,31537,29650,30869,32096,31989,32599,33655,34913,35755
25060,"Gulfport-Biloxi-Pascagoula, MS (Metropolitan Statistical Area)",,900,Real GDP by metropolitan area,1,...,All industry total,12978,13098,14057,13709,14508,14839,15180,15869,15118,14971,14415,15519,14918,14522,14493,14417
25180,"Hagerstown-Martinsburg, MD-WV (Metropolitan Statistical Area)",,900,Real GDP by metropolitan area,1,...,All industry total,6990,7293,7571,7790,8057,8313,8014,7809,7611,7711,7907,8117,8239,8442,8392,8454
25220,"Hammond, LA (Metropolitan Statistical Area)",,900,Real GDP by metropolitan area,1,...,All industry total,2192,2300,2476,2716,3060,3641,3496,3489,3288,3677,3571,3397,3260,3382,3181,3289
25260,"Hanford-Corcoran, CA (Metropolitan Statistical Area)",,900,Real GDP by metropolitan area,1,...,All industry total,3461,3672,4068,4320,4442,4391,4705,4494,4118,4219,4692,4313,4340,4681,4446,4484
25420,"Harrisburg-Carlisle, PA (Metropolitan Statistical Area)",,900,Real GDP by metropolitan area,1,...,All industry total,26420,26902,27605,28426,28789,29565,29336,28896,28701,29061,30161,30273,30572,30936,31476,31439
25500,"Harrisonburg, VA (Metropolitan Statistical Area)",,900,Real GDP by metropolitan area,1,...,All industry total,5833,5406,5558,5569,5795,5961,6101,6083,6663,6903,6840,6778,6749,6728,6896,6746
25540,"Hartford-West Hartford-East Hartford, CT (Metropolitan Statistical Area)",,900,Real GDP by metropolitan area,1,...,All industry total,72510,70359,71323,78138,78578,82083,84698,80849,80080,80856,81070,79252,77716,76918,79986,79987
25620,"Hattiesburg, MS (Metropolitan Statistical Area)",,900,Real GDP by metropolitan area,1,...,All industry total,3845,3933,3994,4127,4311,4771,4908,4837,4932,4925,4886,4981,4960,5018,5167,5228
25860,"Hickory-Lenoir-Morganton, NC (Metropolitan Statistical Area)",,900,Real GDP by metropolitan area,1,...,All industry total,12370,12306,11935,12528,12393,12806,12040,11694,10993,11377,11308,11174,11174,11304,11658,11946
25940,"Hilton Head Island-Bluffton-Beaufort, SC (Metropolitan Statistical Area)",,900,Real GDP by metropolitan area,1,...,All industry total,8165,7130,7272,7622,7893,8333,8176,7979,7541,7570,7248,7240,7322,7619,7753,7885
25980,"Hinesville, GA (Metropolitan Statistical Area)",,900,Real GDP by metropolitan area,1,...,All industry total,2278,2281,2451,2542,2738,2731,2746,3052,3102,3305,3450,3312,3350,3166,3100,3052
26140,"Homosassa Springs, FL (Metropolitan Statistical Area)",,900,Real GDP by metropolitan area,1,...,All industry total,2731,2854,2998,3098,3305,3407,3462,3233,3258,3297,3166,3148,2974,2768,2722,2654
26300,"Hot Springs, AR (Metropolitan Statistical Area)",,900,Real GDP by metropolitan area,1,...,All industry total,2418,2415,2494,2545,2669,2749,2781,2769,2674,2799,2938,2835,2743,2759,2748,2700
26380,"Houma-Thibodaux, LA (Metropolitan Statistical Area)",,900,Real GDP by metropolitan area,1,...,All industry total,6817,6536,6620,6631,7056,8659,9565,9706,10331,10552,10023,10728,10779,10835,10246,9176
26420,"Houston-The Woodlands-Sugar Land, TX (Metropolitan Statistical Area)",,900,Real GDP by metropolitan area,1,...,All industry total,288096,287502,293895,320394,319237,341425,370263,360160,370247,372614,385028,408515,425043,434848,456245,442458
26580,"Huntington-Ashland, WV-KY-OH (Metropolitan Statistical Area)",,900,Real GDP by metropolitan area,1,...,All industry total,10480,10864,11012,11182,11297,11447,11684,12236,12448,12390,11980,12478,13300,13274,13171,12903
26620,"Huntsville, AL (Metropolitan Statistical Area)",,900,Real GDP by metropolitan area,1,...,All industry total,14999,15862,16704,17760,18449,19147,19762,20075,20316,21179,21406,21479,21309,21634,22006,22175
26820,"Idaho Falls, ID (Metropolitan Statistical Area)",,900,Real GDP by metropolitan area,1,...,All industry total,3993,4328,4394,4615,4870,5106,5152,5259,5260,5296,5229,5114,5106,5188,5438,5530
26900,"Indianapolis-Carmel-Anderson, IN (Metropolitan Statistical Area)",,900,Real GDP by metropolitan area,1,...,All industry total,94563,93594,96839,102153,103090,106623,108779,110470,106343,109876,109661,109669,114433,115639,115116,117589
26980,"Iowa City, IA (Metropolitan Statistical Area)",,900,Real GDP by metropolitan area,1,...,All industry total,6330,6376,6559,6771,6780,6975,7139,7290,7401,7763,7999,8145,8333,8623,8599,8661
27060,"Ithaca, NY (Metropolitan Statistical Area)",,900,Real GDP by metropolitan area,1,...,All industry total,3722,3848,4010,4060,4075,4080,4089,4240,4282,4346,4311,4415,4398,4346,4360,4341
27100,"Jackson, MI (Metropolitan Statistical Area)",,900,Real GDP by metropolitan area,1,...,All industry total,5203,5315,5228,5400,5449,5337,5304,4995,4713,5032,5203,5188,5548,5303,5395,5464
27140,"Jackson, MS (Metropolitan Statistical Area)",,900,Real GDP by metropolitan area,1,...,All industry total,20789,21029,21773,22527,22704,23420,23999,24194,23676,24195,24367,25091,25300,25667,25695,25695
27180,"Jackson, TN (Metropolitan Statistical Area)",,900,Real GDP by metropolitan area,1,...,All industry total,4519,4617,4816,4902,5054,5164,4954,5051,4905,4938,5096,5514,5355,5231,5267,5345
27260,"Jacksonville, FL (Metropolitan Statistical Area)",,900,Real GDP by metropolitan area,1,...,All industry total,49448,51626,54212,55934,59307,62657,62379,58578,55554,55686,54917,55731,58103,58493,60646,62552
27340,"Jacksonville, NC (Metropolitan Statistical Area)",,900,Real GDP by metropolitan area,1,...,All industry total,5046,4861,5027,5508,5713,5748,6002,6597,7292,7758,7646,7440,7363,7233,6907,6864
27500,"Janesville-Beloit, WI (Metropolitan Statistical Area)",,900,Real GDP by metropolitan area,1,...,All industry total,4908,5360,5560,5559,5454,5852,5646,5299,4827,4923,5117,5165,5425,5259,5409,5617
27620,"Jefferson City, MO (Metropolitan Statistical Area)",,900,Real GDP by metropolitan area,1,...,All industry total,5471,5353,5641,5893,5935,6059,6010,6132,5968,6140,6006,5977,6289,6305,6415,6555
27740,"Johnson City, TN (Metropolitan Statistical Area)",,900,Real GDP by metropolitan area,1,...,All industry total,5101,5231,5566,5845,5842,5892,5905,6160,6112,5857,5918,6007,5876,5786,5973,5944
27780,"Johnstown, PA (Metropolitan Statistical Area)",,900,Real GDP by metropolitan area,1,...,All industry total,4155,4027,4072,3991,4054,4070,4029,4080,4068,4086,4094,3971,3939,3893,3798,3720
27860,"Jonesboro, AR (Metropolitan Statistical Area)",,900,Real GDP by metropolitan area,1,...,All industry total,3346,3308,3584,3717,3808,3925,3858,4074,4126,4330,4292,4305,4376,4321,4420,4525
27900,"Joplin, MO (Metropolitan Statistical Area)",,900,Real GDP by metropolitan area,1,...,All industry total,5318,5342,5632,5760,5777,5939,5887,5956,5878,6064,6140,6204,6288,6200,6459,6468
27980,"Kahului-Wailuku-Lahaina, HI (Metropolitan Statistical Area)",,900,Real GDP by metropolitan area,1,...,All industry total,5667,5898,6205,6485,6888,7008,7347,7138,6869,6600,7050,7072,7142,7280,7437,7355
28020,"Kalamazoo-Portage, MI (Metropolitan Statistical Area)",,900,Real GDP by metropolitan area,1,...,All industry total,12426,13454,13714,13419,13008,13268,13404,13181,12796,12851,12878,12821,13052,13178,13954,14152
28100,"Kankakee, IL (Metropolitan Statistical Area)",,900,Real GDP by metropolitan area,1,...,All industry total,3047,3192,3158,3263,3252,3298,3252,3265,3317,3319,3289,3437,3402,3386,3446,3514
28140,"Kansas City, MO-KS (Metropolitan Statistical Area)",,900,Real GDP by metropolitan area,1,...,All industry total,92307,94211,96030,93415,98092,100953,104032,105181,102839,102561,102226,106370,108227,110883,113256,114376
28420,"Kennewick-Richland, WA (Metropolitan Statistical Area)",,900,Real GDP by metropolitan area,1,...,All industry total,7707,8152,8504,8609,8900,8852,9274,9662,10737,11740,11550,10656,10450,10472,11099,11337
28660,"Killeen-Temple, TX (Metropolitan Statistical Area)",,900,Real GDP by metropolitan area,1,...,All industry total,10813,11181,11694,12203,12931,13743,14296,15289,15639,15427,15502,15246,14961,14822,15212,15817
28700,"Kingsport-Bristol-Bristol, TN-VA (Metropolitan Statistical Area)",,900,Real GDP by metropolitan area,1,...,All industry total,10082,9850,9764,10279,9884,10490,10579,10774,10552,10779,11254,11400,11076,10402,10353,10172
28740,"Kingston, NY (Metropolitan Statistical Area)",,900,Real GDP by metropolitan area,1,...,All industry total,4513,4696,4912,5034,5130,5305,5209,5155,5155,5264,5118,5187,5215,5146,5230,5277
28940,"Knoxville, TN (Metropolitan Statistical Area)",,900,Real GDP by metropolitan area,1,...,All industry total,27414,29080,30338,31569,32141,32420,32291,33114,31996,32039,32899,33074,32865,33581,34548,35217
29020,"Kokomo, IN (Metropolitan Statistical Area)",,900,Real GDP by metropolitan area,1,...,All industry total,3367,3746,4198,4032,3980,4254,4469,3676,2530,3652,3842,3851,4037,4086,4254,4209
29100,"La Crosse-Onalaska, WI-MN (Metropolitan Statistical Area)",,900,Real GDP by metropolitan area,1,...,All industry total,5005,5010,5232,5323,5444,5473,5520,5651,5673,5900,5965,6113,6052,6105,6224,6321
29180,"Lafayette, LA (Metropolitan Statistical Area)",,900,Real GDP by metropolitan area,1,...,All industry total,18043,17132,17103,17418,18235,20813,21942,21574,23196,23532,25036,25123,23707,23002,20942,18530
29200,"Lafayette-West Lafayette, IN (Metropolitan Statistical Area)",,900,Real GDP by metropolitan area,1,...,All industry total,7094,7312,7434,7729,7815,7920,8176,8338,7820,8238,8487,8477,8458,8552,8590,8727
29340,"Lake Charles, LA (Metropolitan Statistical Area)",,900,Real GDP by metropolitan area,1,...,All industry total,10264,11040,13162,14231,17836,15147,12678,12411,11652,12661,10796,11155,10427,11528,12517,13532
29420,"Lake Havasu City-Kingman, AZ (Metropolitan Statistical Area)",,900,Real GDP by metropolitan area,1,...,All industry total,3312,3515,3716,4130,4221,4275,4149,3928,3688,3694,3703,3638,3622,3670,3649,3726
29460,"Lakeland-Winter Haven, FL (Metropolitan Statistical Area)",,900,Real GDP by metropolitan area,1,...,All industry total,14819,15253,15749,16299,17252,17753,17805,17927,17116,16928,16624,16685,17149,16951,17204,17671
29540,"Lancaster, PA (Metropolitan Statistical Area)",,900,Real GDP by metropolitan area,1,...,All industry total,20274,20803,20751,21046,21587,21602,21174,21081,20445,21358,21631,22155,22401,23266,24583,24646
29620,"Lansing-East Lansing, MI (Metropolitan Statistical Area)",,900,Real GDP by metropolitan area,1,...,All industry total,19068,19866,19981,19394,19534,19779,19768,18874,17846,19138,18743,18188,18194,18508,18625,19375
29700,"Laredo, TX (Metropolitan Statistical Area)",,900,Real GDP by metropolitan area,1,...,All industry total,5870,6260,5995,5759,6097,6294,6316,6263,6481,6762,6989,7050,6943,7021,7112,7079
29740,"Las Cruces, NM (Metropolitan Statistical Area)",,900,Real GDP by metropolitan area,1,...,All industry total,4540,4760,5113,5522,5734,5787,5871,6024,6268,6379,6251,5965,5787,5869,6005,6009
29820,"Las Vegas-Henderson-Paradise, NV (Metropolitan Statistical Area)",,900,Real GDP by metropolitan area,1,...,All industry total,68883,71925,75764,85659,94342,97184,98507,95437,84961,82922,83297,83380,85247,86308,93001,96595
29940,"Lawrence, KS (Metropolitan Statistical Area)",,900,Real GDP by metropolitan area,1,...,All industry total,3542,3507,3539,3770,3614,3454,3559,3655,3679,3695,3729,3633,3649,3666,3798,3888
30020,"Lawton, OK (Metropolitan Statistical Area)",,900,Real GDP by metropolitan area,1,...,All industry total,3673,3753,3932,4018,3978,4186,4171,4366,4553,4748,4646,4413,4460,4461,4481,4447
30140,"Lebanon, PA (Metropolitan Statistical Area)",,900,Real GDP by metropolitan area,1,...,All industry total,3578,3654,3951,4004,3975,3991,3994,3986,3935,4094,4132,4130,4230,4202,4287,4394
30300,"Lewiston, ID-WA (Metropolitan Statistical Area)",,900,Real GDP by metropolitan area,1,...,All industry total,1847,1892,1925,1932,1939,1966,1987,2028,1992,2040,2047,2030,2014,1978,2034,2044
30340,"Lewiston-Auburn, ME (Metropolitan Statistical Area)",,900,Real GDP by metropolitan area,1,...,All industry total,3320,3515,3590,3672,3671,3797,3832,3785,3637,3582,3490,3498,3451,3544,3505,3567
30460,"Lexington-Fayette, KY (Metropolitan Statistical Area)",,900,Real GDP by metropolitan area,1,...,All industry total,20185,21126,20965,21564,22240,23018,23414,22951,21514,22625,22848,23613,23847,24147,25283,25605
30620,"Lima, OH (Metropolitan Statistical Area)",,900,Real GDP by metropolitan area,1,...,All industry total,4317,4481,4527,4646,4779,4831,4726,4427,4945,4948,4913,4632,4697,5029,4634,4648
30700,"Lincoln, NE (Metropolitan Statistical Area)",,900,Real GDP by metropolitan area,1,...,All industry total,12537,12832,13643,13421,13678,13876,14249,14114,14087,14653,15011,15683,16028,16476,16431,16677
30780,"Little Rock-North Little Rock-Conway, AR (Metropolitan Statistical Area)",,900,Real GDP by metropolitan area,1,...,All industry total,26552,26579,27641,28503,29574,30927,33327,33116,33219,33331,33343,33757,32778,33160,33777,33889
30860,"Logan, UT-ID (Metropolitan Statistical Area)",,900,Real GDP by metropolitan area,1,...,All industry total,2564,2671,2921,3047,3077,3187,3352,3506,3566,3875,4049,3986,3903,4047,4219,4197
30980,"Longview, TX (Metropolitan Statistical Area)",,900,Real GDP by metropolitan area,1,...,All industry total,7079,7167,7271,7629,8345,9327,9983,10496,9907,10367,9795,10072,10092,10258,9680,9017
31020,"Longview, WA (Metropolitan Statistical Area)",,900,Real GDP by metropolitan area,1,...,All industry total,2891,2781,2965,3024,3181,3205,3323,3296,3226,3478,3388,3397,3502,3508,3477,3525
31080,"Los Angeles-Long Beach-Anaheim, CA (Metropolitan Statistical Area)",,900,Real GDP by metropolitan area,1,...,All industry total,633463,654132,683771,712356,733202,763234,773495,779676,741630,754535,760055,782013,796785,827992,866578,884836
31140,"Louisville/Jefferson County, KY-IN (Metropolitan Statistical Area)",,900,Real GDP by metropolitan area,1,...,All industry total,51381,51397,52431,53976,54973,56422,57069,55648,52989,55378,56920,59016,58993,62685,64032,65668
31180,"Lubbock, TX (Metropolitan Statistical Area)",,900,Real GDP by metropolitan area,1,...,All industry total,8204,8553,8784,9190,9605,9864,9815,9915,10128,10556,10387,10649,11296,11182,11558,11858
31340,"Lynchburg, VA (Metropolitan Statistical Area)",,900,Real GDP by metropolitan area,1,...,All industry total,7525,7341,7647,7765,8037,8335,8366,8361,8357,8566,8410,8335,8339,8321,8295,8253
31420,"Macon-Bibb County, GA (Metropolitan Statistical Area)",,900,Real GDP by metropolitan area,1,...,All industry total,8550,8436,8416,8640,8599,8342,8046,8234,7906,7966,7823,7854,8021,8383,8403,8309
31460,"Madera, CA (Metropolitan Statistical Area)",,900,Real GDP by metropolitan area,1,...,All industry total,2751,3048,3233,3607,3917,3953,3929,3855,3549,3890,3902,4095,4264,4628,4571,4737
31540,"Madison, WI (Metropolitan Statistical Area)",,900,Real GDP by metropolitan area,1,...,All industry total,29854,30990,31813,33216,34397,34911,35756,35394,35358,35937,36726,37133,37971,38119,40738,42029
31700,"Manchester-Nashua, NH (Metropolitan Statistical Area)",,900,Real GDP by metropolitan area,1,...,All industry total,16930,17960,19455,19790,21036,21326,21450,21651,21055,21022,22069,21909,22297,22610,23521,24036
31740,"Manhattan, KS (Metropolitan Statistical Area)",,900,Real GDP by metropolitan area,1,...,All industry total,2354,2392,2494,2758,2692,2618,2755,2908,2860,2972,3238,3064,2985,2995,3102,3119
31860,"Mankato-North Mankato, MN (Metropolitan Statistical Area)",,900,Real GDP by metropolitan area,1,...,All industry total,3357,3542,3631,3688,3873,4210,3902,3959,3731,3891,4036,4211,4346,4515,4695,4871
31900,"Mansfield, OH (Metropolitan Statistical Area)",,900,Real GDP by metropolitan area,1,...,All industry total,4049,4213,4321,4521,4539,4560,4314,4181,3610,3738,3791,3804,3865,3924,3883,3894
32580,"McAllen-Edinburg-Mission, TX (Metropolitan Statistical Area)",,900,Real GDP by metropolitan area,1,...,All industry total,10490,11011,11840,12830,13381,13904,13905,14065,14476,15072,15525,15844,16270,16784,17175,17303
32780,"Medford, OR (Metropolitan Statistical Area)",,900,Real GDP by metropolitan area,1,...,All industry total,5919,6100,6292,6611,6617,6493,6392,6294,6143,5980,6061,6250,6403,6589,6828,7022
32820,"Memphis, TN-MS-AR (Metropolitan Statistical Area)",,900,Real GDP by metropolitan area,1,...,All industry total,60170,62055,63101,64611,64734,65004,65144,63915,61120,62201,61663,61702,61115,60743,61303,62119
32900,"Merced, CA (Metropolitan Statistical Area)",,900,Real GDP by metropolitan area,1,...,All industry total,4826,5496,5967,6376,6603,6555,6791,6332,6440,6376,6641,6187,6686,7281,7155,7532
33100,"Miami-Fort Lauderdale-West Palm Beach, FL (Metropolitan Statistical Area)",,900,Real GDP by metropolitan area,1,...,All industry total,227174,234137,240599,252457,273868,281747,280570,266927,244409,247557,247940,254161,251037,267639,280390,287775
33140,"Michigan City-La Porte, IN (Metropolitan Statistical Area)",,900,Real GDP by metropolitan area,1,...,All industry total,3524,3629,3586,3692,3666,3665,3727,3706,3462,3557,3539,3547,3586,3500,3382,3383
33220,"Midland, MI (Metropolitan Statistical Area)",,900,Real GDP by metropolitan area,1,...,All industry total,3809,4039,3905,4206,3845,3826,3928,3844,3701,3797,3883,3775,3742,4280,4548,4701
33260,"Midland, TX (Metropolitan Statistical Area)",,900,Real GDP by metropolitan area,1,...,All industry total,16385,17715,14898,12724,11973,11790,12646,15763,15208,16200,19827,23716,25784,27894,29777,29591
33340,"Milwaukee-Waukesha-West Allis, WI (Metropolitan Statistical Area)",,900,Real GDP by metropolitan area,1,...,All industry total,77852,78234,80767,82394,85292,88165,88325,88109,85062,86974,89353,90230,91384,92410,89091,89155
33460,"Minneapolis-St. Paul-Bloomington, MN-WI (Metropolitan Statistical Area)",,900,Real GDP by metropolitan area,1,...,All industry total,176780,179192,186833,193696,199682,197931,200323,199154,191508,195810,201598,202891,206171,212880,215881,217566
33540,"Missoula, MT (Metropolitan Statistical Area)",,900,Real GDP by metropolitan area,1,...,All industry total,3606,3741,3905,3907,3985,4064,4207,4313,4256,4298,4224,4354,4288,4272,4482,4531
33660,"Mobile, AL (Metropolitan Statistical Area)",,900,Real GDP by metropolitan area,1,...,All industry total,14534,14563,14712,15179,15852,16938,16707,16680,16489,16524,16843,16451,16237,16219,16645,16847
33700,"Modesto, CA (Metropolitan Statistical Area)",,900,Real GDP by metropolitan area,1,...,All industry total,14022,14819,15496,16448,16792,16673,16109,16044,15895,15742,15716,15345,15657,16517,16932,17430
33740,"Monroe, LA (Metropolitan Statistical Area)",,900,Real GDP by metropolitan area,1,...,All industry total,5520,5832,5824,6036,6084,6259,6198,5971,6329,6378,6186,6084,6177,6159,6360,6432
33780,"Monroe, MI (Metropolitan Statistical Area)",,900,Real GDP by metropolitan area,1,...,All industry total,4141,4671,4684,4694,4492,4549,4328,4037,3703,3935,4100,4259,4321,4254,4227,4213
33860,"Montgomery, AL (Metropolitan Statistical Area)",,900,Real GDP by metropolitan area,1,...,All industry total,13724,14094,14292,15311,15214,15372,15092,15438,14928,15053,15042,14920,14987,14825,14956,15269
34060,"Morgantown, WV (Metropolitan Statistical Area)",,900,Real GDP by metropolitan area,1,...,All industry total,4401,4270,4383,4698,4958,5086,5050,5268,5700,5910,5959,6048,6238,6387,6649,6692
34100,"Morristown, TN (Metropolitan Statistical Area)",,900,Real GDP by metropolitan area,1,...,All industry total,3248,3264,3405,3599,3484,3604,3471,3376,3057,3306,3334,3505,3508,3570,3621,3611
34580,"Mount Vernon-Anacortes, WA (Metropolitan Statistical Area)",,900,Real GDP by metropolitan area,1,...,All industry total,4209,4670,4548,4438,5856,4809,4713,4747,5067,5161,4405,4146,4413,4401,4734,4763
34620,"Muncie, IN (Metropolitan Statistical Area)",,900,Real GDP by metropolitan area,1,...,All industry total,3699,3731,3791,3706,3601,3649,3489,3416,3210,3269,3351,3484,3444,3389,3365,3307
34740,"Muskegon, MI (Metropolitan Statistical Area)",,900,Real GDP by metropolitan area,1,...,All industry total,4898,4929,4933,4940,4968,4955,4790,4687,4509,4637,4717,4809,4937,5010,5138,5146
34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC (Metropolitan Statistical Area)",,900,Real GDP by metropolitan area,1,...,All industry total,11335,11886,12114,12981,14465,14501,14347,13449,12951,12922,13201,13485,13818,14057,14406,14566
34900,"Napa, CA (Metropolitan Statistical Area)",,900,Real GDP by metropolitan area,1,...,All industry total,7227,7249,7278,7325,7695,7978,7911,7954,7743,7371,7357,7863,8184,8608,9075,9005
34940,"Naples-Immokalee-Marco Island, FL (Metropolitan Statistical Area)",,900,Real GDP by metropolitan area,1,...,All industry total,14816,15059,14590,14633,15900,16404,15750,13943,12583,12765,12692,12925,13051,13974,14913,15077
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN (Metropolitan Statistical Area)",,900,Real GDP by metropolitan area,1,...,All industry total,68332,70533,73297,77278,78977,82310,81440,83392,80107,81970,86067,92352,95448,99700,105809,109379
35100,"New Bern, NC (Metropolitan Statistical Area)",,900,Real GDP by metropolitan area,1,...,All industry total,3916,3889,4031,4208,4478,4514,4425,4338,4361,4491,4399,4407,4384,4365,4344,4343
35300,"New Haven-Milford, CT (Metropolitan Statistical Area)",,900,Real GDP by metropolitan area,1,...,All industry total,38024,39062,39664,41957,41913,43806,43358,40994,38939,39130,38712,38471,38387,37911,38318,39023
35380,"New Orleans-Metairie, LA (Metropolitan Statistical Area)",,900,Real GDP by metropolitan area,1,...,All industry total,72083,72642,75148,77059,76735,71357,67722,67628,67917,71241,65246,65724,61858,63870,66907,67561
35620,"New York-Newark-Jersey City, NY-NJ-PA (Metropolitan Statistical Area)",,900,Real GDP by metropolitan area,1,...,All industry total,1170042,1169318,1174496,1207597,1255907,1291196,1309460,1270765,1276470,1321890,1325597,1364250,1367357,1391582,1413281,1426027
35660,"Niles-Benton Harbor, MI (Metropolitan Statistical Area)",,900,Real GDP by metropolitan area,1,...,All industry total,5761,6035,5957,5943,5882,6020,6186,5809,5664,6044,5750,5623,5834,5929,6007,5996
35840,"North Port-Sarasota-Bradenton, FL (Metropolitan Statistical Area)",,900,Real GDP by metropolitan area,1,...,All industry total,19735,21431,23190,25355,28050,28483,27303,24849,22923,22526,22480,22600,22914,24106,25357,26245
35980,"Norwich-New London, CT (Metropolitan Statistical Area)",,900,Real GDP by metropolitan area,1,...,All industry total,12538,13557,14370,16454,16022,16251,16346,14988,14334,14436,14116,13893,13562,13039,13456,13979
36100,"Ocala, FL (Metropolitan Statistical Area)",,900,Real GDP by metropolitan area,1,...,All industry total,6076,6374,6818,7194,7689,8372,8305,7951,7100,6957,6877,6872,6648,6882,7017,7371
36140,"Ocean City, NJ (Metropolitan Statistical Area)",,900,Real GDP by metropolitan area,1,...,All industry total,4017,4280,4663,5228,5350,4861,4335,4235,4212,4221,4261,4208,4461,4559,4466,4543
36220,"Odessa, TX (Metropolitan Statistical Area)",,900,Real GDP by metropolitan area,1,...,All industry total,4381,4355,4171,4195,4480,5147,6045,6448,6057,6318,7493,9145,10049,10616,9577,8308
36260,"Ogden-Clearfield, UT (Metropolitan Statistical Area)",,900,Real GDP by metropolitan area,1,...,All industry total,15700,16382,16867,17250,17656,19015,19440,19212,19427,19820,19856,19309,19788,20119,21016,21575
36420,"Oklahoma City, OK (Metropolitan Statistical Area)",,900,Real GDP by metropolitan area,1,...,All industry total,46859,48007,50614,50322,51327,52851,53423,54229,55523,55958,57265,59137,61798,63172,67172,65666
36500,"Olympia-Tumwater, WA (Metropolitan Statistical Area)",,900,Real GDP by metropolitan area,1,...,All industry total,7785,7997,8159,8527,8788,8877,9240,9413,9430,9437,9245,9193,9315,9366,9667,10037
36540,"Omaha-Council Bluffs, NE-IA (Metropolitan Statistical Area)",,900,Real GDP by metropolitan area,1,...,All industry total,39148,39965,41054,43769,44944,46445,46568,46455,46152,47333,48683,49826,49900,52287,53054,53621
36740,"Orlando-Kissimmee-Sanford, FL (Metropolitan Statistical Area)",,900,Real GDP by metropolitan area,1,...,All industry total,80392,82304,88105,93142,98555,102494,106460,105764,99136,98945,98899,99420,108654,106542,109345,111767
36780,"Oshkosh-Neenah, WI (Metropolitan Statistical Area)",,900,Real GDP by metropolitan area,1,...,All industry total,7191,7702,7717,7952,8030,8176,8283,8121,7716,8262,8632,8732,8590,8720,8834,9060
36980,"Owensboro, KY (Metropolitan Statistical Area)",,900,Real GDP by metropolitan area,1,...,All industry total,3906,4301,4363,4508,4164,4477,4458,4872,4835,4792,4755,4559,4806,4809,4919,4938
37100,"Oxnard-Thousand Oaks-Ventura, CA (Metropolitan Statistical Area)",,900,Real GDP by metropolitan area,1,...,All industry total,32051,32895,35446,37320,37914,39171,40155,38355,38636,40791,41665,42468,43381,43604,43644,42472
37340,"Palm Bay-Melbourne-Titusville, FL (Metropolitan Statistical Area)",,900,Real GDP by metropolitan area,1,...,All industry total,13966,14683,15591,17173,18378,18729,19416,19376,18419,18522,17648,17222,17333,17420,17895,18382
37460,"Panama City, FL (Metropolitan Statistical Area)",,900,Real GDP by metropolitan area,1,...,All industry total,5414,5894,6160,6687,7135,7580,7400,7294,7077,7084,6729,6667,7144,7241,7294,7274
37620,"Parkersburg-Vienna, WV (Metropolitan Statistical Area)",,900,Real GDP by metropolitan area,1,...,All industry total,3291,3326,3282,3281,3188,3417,3290,3313,3445,3336,3376,3372,3477,3674,3675,3511
37860,"Pensacola-Ferry Pass-Brent, FL (Metropolitan Statistical Area)",,900,Real GDP by metropolitan area,1,...,All industry total,13114,13022,13300,14065,14347,15146,14916,14369,13878,14147,14276,14430,14817,14658,14956,15383
37900,"Peoria, IL (Metropolitan Statistical Area)",,900,Real GDP by metropolitan area,1,...,All industry total,14323,14290,14867,15819,16604,17825,18380,18821,18001,18405,20134,21494,18509,18531,17707,17449
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD (Metropolitan Statistical Area)",,900,Real GDP by metropolitan area,1,...,All industry total,300375,305188,314774,324612,329152,336161,345348,346780,340837,344835,346289,352056,363869,366687,375200,381332
